Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1819N_24377316_5_v1.jpeg,MP002XW1819N,Боди c длинным рукавом,,899,Love Republic,мульти,голубой,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиэстер - 95%, Эластан - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW188QE_24594487_1_v1_2x.jpg,MP002XW188QE,Боди c длинным рукавом,,1 411,Gloria Jeans,мульти,,,,трикотаж,,,,,,,"Полиамид - 92%, Эластан - 8%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW188QE_24594488_2_v1_2x.jpg,MP002XW188QE,Боди c длинным рукавом,,1 411,Gloria Jeans,мульти,,,,трикотаж,,,,,,,"Полиамид - 92%, Эластан - 8%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0P645_22225252_1_v2_2x.jpeg,MP002XW0P645,Боди c длинным рукавом,,2 995,Top Top,мульти,,,,трикотаж,,,,,,без подкладки,"Вискоза - 50%, Полиэстер - 50%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0P645_22225249_2_v2_2x.jpeg,MP002XW0P645,Боди c длинным рукавом,,2 995,Top Top,мульти,,,,трикотаж,,,,,,без подкладки,"Вискоза - 50%, Полиэстер - 50%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0P645_22225253_3_v2_2x.jpeg,MP002XW0P645,Боди c длинным рукавом,,2 995,Top Top,мульти,,,,трикотаж,,,,,,без подкладки,"Вискоза - 50%, Полиэстер - 50%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0P645_22225250_4_v2_2x.jpeg,MP002XW0P645,Боди c длинным рукавом,,2 995,Top Top,мульти,,,,трикотаж,,,,,,без подкладки,"Вискоза - 50%, Полиэстер - 50%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0P645_22225251_5_v2_2x.jpeg,MP002XW0P645,Боди c длинным рукавом,,2 995,Top Top,мульти,,,,трикотаж,,,,,,без подкладки,"Вискоза - 50%, Полиэстер - 50%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0P645_22225256_6_v2_2x.jpeg,MP002XW0P645,Боди c длинным рукавом,,2 995,Top Top,мульти,,,,трикотаж,,,,,,без подкладки,"Вискоза - 50%, Полиэстер - 50%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0JM3Y_20453145_1_v1_2x.jpeg,MP002XW0JM3Y,Боди,,4 050,Bona Fide,мульти,черный,однотонный,,трикотаж,,,,,,без подкладки,"Полиэстер - 92%, Эластан - 8%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0JM3Y_20453150_2_v1_2x.jpeg,MP002XW0JM3Y,Боди,,4 050,Bona Fide,мульти,черный,однотонный,,трикотаж,,,,,,без подкладки,"Полиэстер - 92%, Эластан - 8%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0JM3Y_20453157_3_v1_2x.jpeg,MP002XW0JM3Y,Боди,,4 050,Bona Fide,мульти,черный,однотонный,,трикотаж,,,,,,без подкладки,"Полиэстер - 92%, Эластан - 8%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0JM3Y_20453170_4_v1_2x.jpeg,MP002XW0JM3Y,Боди,,4 050,Bona Fide,мульти,черный,однотонный,,трикотаж,,,,,,без подкладки,"Полиэстер - 92%, Эластан - 8%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0JM3Y_20453177_5_v1_2x.jpeg,MP002XW0JM3Y,Боди,,4 050,Bona Fide,мульти,черный,однотонный,,трикотаж,,,,,,без подкладки,"Полиэстер - 92%, Эластан - 8%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW0JM3Y_20453188_6_v1_2x.jpeg,MP002XW0JM3Y,Боди,,4 050,Bona Fide,мульти,черный,однотонный,,трикотаж,,,,,,без подкладки,"Полиэстер - 92%, Эластан - 8%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW17BUM_24059277_1_v1.jpeg,MP002XW17BUM,Боди c длинным рукавом,,1 999,Love Republic,мульти,черный,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиамид - 87%, Эластан - 13%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW17BUM_24059280_2_v1.jpeg,MP002XW17BUM,Боди c длинным рукавом,,1 999,Love Republic,мульти,черный,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиамид - 87%, Эластан - 13%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW17BUM_24059284_3_v1.jpeg,MP002XW17BUM,Боди c длинным рукавом,,1 999,Love Republic,мульти,черный,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиамид - 87%, Эластан - 13%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW17BUM_24059286_4_v1.jpeg,MP002XW17BUM,Боди c длинным рукавом,,1 999,Love Republic,мульти,черный,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиамид - 87%, Эластан - 13%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW17BUM_24059288_5_v1.jpeg,MP002XW17BUM,Боди c длинным рукавом,,1 999,Love Republic,мульти,черный,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиамид - 87%, Эластан - 13%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW00BRK_23648569_1_v1.jpeg,MP002XW00BRK,Боди с коротким рукавом,,799,Love Republic,мульти,коричневый,однотонный,,трикотаж,,кнопки,,,,"Полиэстер - 80%, Эластан - 20%","Полиэстер - 80%, Эластан - 20%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW00BRK_23648577_2_v1.jpeg,MP002XW00BRK,Боди с коротким рукавом,,799,Love Republic,мульти,коричневый,однотонный,,трикотаж,,кнопки,,,,"Полиэстер - 80%, Эластан - 20%","Полиэстер - 80%, Эластан - 20%"
